,Word,CompCnt,PhonDISC,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
33407,schaukeln,1,SBk@ln,2,6,2,False,0,-4.8990242032921865,4.8990242032921865
33408,Schaukel,1,SBk@l,2,5,2,False,0,-4.758835140566571,4.758835140566571
33409,Schaukelei,2,SBk@lW,3,6,3,False,0,-5.827963114790837,5.827963114790837
33410,Schaukelpferd,2,SBk@l8ert,3,9,3,False,0,-8.07871706136832,8.07871706136832
33411,Schaulaufen,2,SBlBf@n,3,7,3,False,0,-5.967816168705056,5.967816168705056
33412,Schaulust,2,SBlUst,2,6,2,False,0,-5.880893343790219,5.880893343790219
33413,schaulustig,2,SBlUstIx,3,8,3,False,0,-6.9414489593381425,6.9414489593381425
33414,Schaulustige,2,SBlUstIg@,4,9,4,False,0,-8.425386212928116,8.425386212928116
33415,schaeumen,1,SXm@n,2,5,2,False,0,-5.04646731218217,5.04646731218217
33416,Schaum,1,SBm,1,3,1,False,0,-4.250865305840784,4.250865305840784
33417,Schaumbad,2,SBmbat,2,6,2,False,0,-6.412518695912235,6.412518695912235
33418,schaumbedeckt,2,SBmb@dEkt,3,9,3,False,0,-8.953810934044482,8.953810934044482
33419,Schaumblase,2,SBmblaz@,3,8,3,False,0,-6.33893362417749,6.33893362417749
33420,Schaumgebaeck,2,SBmg@bEk,3,8,3,False,0,-8.899457962045188,8.899457962045188
33421,schaumig,2,SBmIx,2,5,2,False,0,-5.088456804700062,5.088456804700062
33422,Schaumschlaeger,3,SBmSl9g@r,3,9,2,False,0,-7.956185482856091,7.956185482856091
33423,Schaumstoff,2,SBmStOf,2,7,2,False,0,-7.279129786181737,7.279129786181737
33424,Schaumwein,2,SBmvWn,2,6,2,False,0,-6.7034247609328865,6.7034247609328865
33425,schaurig,2,SBrIx,2,5,2,False,0,-4.961419514472998,4.961419514472998
33426,Schaurigkeit,2,SBrIxkWt,3,8,3,False,0,-5.856054422135066,5.856054422135066
33427,Schauspiel,2,SBSpil,2,6,2,False,0,-4.837240434418884,4.837240434418884
33428,schauspielern,1,SBSpil@rn,3,9,3,False,0,-6.71722182936203,6.71722182936203
33429,Schauspieler,2,SBSpil@r,3,8,3,False,0,-5.542375496976086,5.542375496976086
33430,Schauspielerei,2,SBSpil@rW,4,9,4,False,0,-6.579154415464781,6.579154415464781
33431,Schauspielerin,2,SBSpil@rIn,4,10,4,False,0,-6.890704346502132,6.890704346502132
33432,schauspielerisch,2,SBSpil@rIS,4,10,4,False,0,-6.735374062285173,6.735374062285173
33433,Schauspielhaus,2,SBSpilhBs,3,9,3,False,0,-6.791930038602348,6.791930038602348
33434,schaustellen,2,SBStEl@n,3,8,3,False,0,-6.196492233743537,6.196492233743537
33435,Schausteller,2,SBStEl@r,3,8,3,False,0,-6.6499456824355265,6.6499456824355265
33436,Scheck,1,SEk,1,3,1,False,1,-4.504346267544714,4.504346267544714
33437,Schecke,2,SEk@,2,4,2,False,1,-5.635043076971942,5.635043076971942
33438,Schecke,2,SEk@,2,4,2,False,1,-5.635043076971942,5.635043076971942
33439,scheckig,0,SEkIx,2,5,2,False,0,-5.018948826125419,5.018948826125419
33440,scheel,1,Sel,1,3,1,False,0,-4.826011093337345,4.826011093337345
33441,scheelaeugig,3,SelXgIx,3,7,3,False,0,-5.580766340691199,5.580766340691199
33442,scheffeln,1,SEf@ln,2,6,2,False,0,-7.4657732165894775,7.4657732165894775
33443,Scheffel,1,SEf@l,2,5,2,False,0,-7.266490448760076,7.266490448760076
33444,Scheibband,2,SWpb&nt,2,7,2,False,0,-6.685935175576275,6.685935175576275
33445,Scheibchen,2,SWpx@n,2,6,2,False,0,-4.633016747971198,4.633016747971198
33446,scheibchenweise,2,SWpx@nvWz@,4,10,4,False,0,-7.694829983538666,7.694829983538666
33447,Scheibe,1,SWb@,2,4,2,False,0,-4.922837137034753,4.922837137034753
33448,Scheibenbremse,3,SWb@nbrEmz@,4,11,4,False,0,-9.44330898070134,9.44330898070134
33449,Scheibenkleister,3,SWb@nklWst@r,4,12,4,False,0,-10.701128964961798,10.701128964961798
33450,Scheibenwascher,4,SWb@nv&S@r,4,10,4,False,0,-10.48464842218484,10.48464842218484
33451,Scheibenwischer,4,SWb@nvIS@r,4,10,4,False,0,-10.071640200817168,10.071640200817168
33452,scheibig,2,SWbIx,2,5,2,False,0,-5.422915689786218,5.422915689786218
33453,Scheich,1,SWx,1,3,1,False,0,-4.908062168252245,4.908062168252245
33454,scheiden,1,SWd@n,2,5,2,False,0,-4.295132191665572,4.295132191665572
33455,Scheide,2,SWd@,2,4,2,False,0,-4.761730692519977,4.761730692519977
33456,Scheidebrief,3,SWd@brif,3,8,3,False,0,-8.360612694013827,8.360612694013827
33457,Scheidekunst,3,SWd@kUnst,3,9,3,False,0,-7.4627015100234635,7.4627015100234635
33458,Scheidemuenze,3,SWd@mYn=@,4,9,4,False,0,-8.450847957779438,8.450847957779438
33459,Scheidenentzuendung,4,SWd@nEnt=YndUN,5,14,5,False,0,-9.873459350074551,9.873459350074551
33460,Scheidewand,3,SWd@v&nt,3,8,3,False,0,-7.047537411947397,7.047537411947397
33461,Scheideweg,3,SWd@vek,3,7,3,False,0,-7.266165467084491,7.266165467084491
33462,Scheiding,2,SWdIN,2,5,2,False,0,-7.383944619687006,7.383944619687006
33463,Scheidung,2,SWdUN,2,5,2,False,0,-4.03361379821941,4.03361379821941
33464,Scheidungsgrund,3,SWdUNsgrUnt,3,11,3,False,0,-8.384735467758302,8.384735467758302
33465,Scheidungsklage,3,SWdUNsklag@,4,11,4,False,0,-8.547462218648056,8.547462218648056
33466,Scheidungsprozess,3,SWdUNspro=Es,4,12,4,False,0,-8.570149824143883,8.570149824143883
33467,Scheidungsurteil,3,SWdUNsUrtWl,4,11,4,False,0,-8.819582084866918,8.819582084866918
33468,Scheik,1,SWk,1,3,1,False,0,-4.908062168252245,4.908062168252245
33469,scheinen,1,SWn@n,2,5,2,False,0,-5.161280120071079,5.161280120071079
33470,Schein,1,SWn,1,3,1,False,0,-3.9804355752523617,3.9804355752523617
33471,Scheinarchitektur,2,SWn&rxitEktur,5,13,5,False,0,-11.523813196686826,11.523813196686826
33472,scheinbar,2,SWnbar,2,6,2,False,0,-6.011850133759453,6.011850133759453
33473,Scheinbluete,2,SWnblyt@,3,8,3,False,0,-7.960629510223552,7.960629510223552
33474,Scheindasein,2,SWndasWn,3,8,3,False,0,-9.63625357487377,9.63625357487377
33475,Scheinfirma,2,SWnfIrma,3,8,3,False,0,-9.44622670684643,9.44622670684643
33476,Scheingefecht,2,SWng@fExt,3,9,3,False,0,-8.945265963145658,8.945265963145658
33477,Scheingeschaeft,2,SWng@SEft,3,9,3,False,0,-7.840957500768296,7.840957500768296
33478,Scheingrund,2,SWngrUnt,2,8,2,False,0,-8.396882225444502,8.396882225444502
33479,scheinheilig,2,SWnhWlIx,3,8,3,False,0,-7.423201160400602,7.423201160400602
33480,Scheinheiligkeit,2,SWnhWlIxkWt,4,11,4,False,0,-8.015332435332205,8.015332435332205
33481,Scheintod,2,SWntot,2,6,2,False,1,-9.511313848030321,9.511313848030321
33482,scheintot,2,SWntot,2,6,2,False,1,-9.511313848030321,9.511313848030321
33483,Scheinwelt,2,SWnvElt,2,7,2,False,0,-7.262637754077035,7.262637754077035
33484,Scheinwerfer,2,SWnvErf@r,3,9,3,False,0,-8.901424927412124,8.901424927412124
33485,Scheinwesen,2,SWnvez@n,3,8,3,False,0,-7.0169962175179155,7.0169962175179155
33486,Scheinwiderstand,2,SWnvid@rSt&nt,4,13,4,False,0,-10.248145890107052,10.248145890107052
33487,scheissen,1,SWs@n,2,5,2,False,0,-4.386870420738926,4.386870420738926
33488,Scheissdreck,2,SWsdrEk,2,7,2,False,0,-8.002529396454284,8.002529396454284
33489,Scheisse,2,SWs@,2,4,2,False,0,-5.7361036135177645,5.7361036135177645
33490,scheissegal,2,SWsegal,3,7,3,False,0,-5.970836063776535,5.970836063776535
33491,Scheisser,2,SWs@r,2,5,2,False,0,-5.360693816384266,5.360693816384266
33492,Scheisserei,2,SWs@rW,3,6,3,False,0,-6.528145256417017,6.528145256417017
33493,Scheisshaus,2,SWshBs,2,6,2,False,0,-6.247406597113803,6.247406597113803
33494,Scheisskerl,2,SWskErl,2,7,2,False,0,-8.573792435196093,8.573792435196093
33495,Scheit,1,SWt,1,3,1,False,0,-4.17388725586887,4.17388725586887
33496,scheiteln,1,SWt@ln,2,6,2,False,0,-6.471159283670036,6.471159283670036
33497,Scheitel,2,SWt@l,2,5,2,False,0,-6.068428003670996,6.068428003670996
33498,Scheitelbein,2,SWt@lbWn,3,8,3,False,0,-9.507519983139252,9.507519983139252
33499,Scheitelpunkt,2,SWt@lpUNkt,3,10,3,False,0,-9.135247094517956,9.135247094517956
33500,Scheitelwinkel,2,SWt@lvINk@l,4,11,4,False,0,-10.791604253484374,10.791604253484374
33501,scheitern,1,SWt@rn,2,6,2,False,0,-5.4668832219539505,5.4668832219539505
33502,Scheiterhaufen,3,SWt@rhBf@n,4,10,4,False,0,-8.526482667117984,8.526482667117984
33503,Scheitholz,2,SWthOl=,2,7,2,False,0,-6.428476247540832,6.428476247540832
33504,Scheitstock,2,SWtStOk,2,7,2,False,0,-8.108292029831503,8.108292029831503
33505,Schekel,1,Sek@l,2,5,2,False,0,-5.233652345864079,5.233652345864079
33506,Schelf,1,SElf,1,4,1,False,0,-5.410940866207573,5.410940866207573
33507,Schelfe,1,SElf@,2,5,2,False,0,-5.220883250239498,5.220883250239498
33508,schellen,1,SEl@n,2,5,2,False,0,-4.728413761571521,4.728413761571521
33509,Schelle,1,SEl@,2,4,2,False,0,-4.607578010823558,4.607578010823558
33510,Schellfisch,2,SElfIS,2,6,2,False,0,-6.267056859752328,6.267056859752328
33511,Schelm,1,SElm,1,4,1,False,0,-4.495532950892382,4.495532950892382
33512,Schelmenroman,3,SElm@nroman,4,11,4,False,0,-10.852944868033983,10.852944868033983
33513,Schelmenstreich,3,SElm@nStrWx,3,11,3,False,0,-9.135505333639374,9.135505333639374
33514,Schelmenstueck,3,SElm@nStYk,3,10,3,False,0,-8.525634573453631,8.525634573453631
33515,Schelmerei,2,SElm@rW,3,7,3,False,0,-7.686710532794295,7.686710532794295
33516,schelmisch,2,SElmIS,2,6,2,False,0,-6.369875963933087,6.369875963933087
33517,schelten,1,SElt@n,2,6,2,False,0,-5.857498913271994,5.857498913271994
33518,Schelte,2,SElt@,2,5,2,False,0,-5.859940802130604,5.859940802130604
33519,Scheltwort,2,SEltvOrt,2,8,2,False,0,-7.758699653875773,7.758699653875773
33520,Schema,1,Sema,2,4,2,False,0,-5.129562610217355,5.129562610217355
33521,schematisch,2,SematIS,3,7,3,False,0,-5.193913077263085,5.193913077263085
33522,schematisieren,2,Sem&tizir@n,5,11,5,False,0,-7.455025913247031,7.455025913247031
33523,Schemel,1,Sem@l,2,5,2,False,0,-6.242632168008254,6.242632168008254
33524,Schemen,1,Sem@n,2,5,2,False,0,-4.584562395999415,4.584562395999415
33525,schemenhaft,2,Sem@nh&ft,3,9,3,False,0,-6.626003426807288,6.626003426807288
33526,schenken,1,SENk@n,2,6,2,False,0,-4.298378790318475,4.298378790318475
33527,Schenk,1,SENk,1,4,1,False,0,-4.627718576368891,4.627718576368891
33528,Schenke,2,SENk@,2,5,2,False,0,-4.8426785940126935,4.8426785940126935
33529,Schenkel,1,SENk@l,2,6,2,False,0,-4.885174112991147,4.885174112991147
33530,Schenkelbruch,2,SENk@lbrUx,3,10,3,False,0,-8.071198454518688,8.071198454518688
33531,Schenkelhals,2,SENk@lh&ls,3,10,3,False,0,-8.214013920486519,8.214013920486519
33532,Schenkelhalsbruch,2,SENk@lh&lsbrUx,4,14,4,False,0,-10.447376888446994,10.447376888446994
33533,Schenkelknochen,2,SENk@lknOx@n,4,12,4,False,0,-8.133817026728233,8.133817026728233
33534,Schenkelstueck,2,SENk@lStYk,3,10,3,False,0,-8.640834700995482,8.640834700995482
33535,Schenkstube,2,SENkStub@,3,9,3,False,0,-8.177281151071849,8.177281151071849
33536,Schenkung,2,SENkUN,2,6,2,False,0,-4.649315406047274,4.649315406047274
33537,Schenkungsbrief,3,SENkUNsbrif,3,11,3,False,0,-9.463449086353076,9.463449086353076
33538,Schenkungssteuer,3,SENkUNsStX@r,4,12,4,False,0,-8.587594671235113,8.587594671235113
33539,Schenkwirt,2,SENkvIrt,2,8,2,False,0,-7.713364250688221,7.713364250688221
33540,Schenkwirtschaft,2,SENkvIrtS&ft,3,12,3,False,0,-7.467718522931441,7.467718522931441
33541,scheren,1,Ser@n,2,5,2,False,1,-4.280284779684339,4.280284779684339
33542,scheren,1,Ser@n,2,5,2,False,1,-4.280284779684339,4.280284779684339
33543,Scherbe,1,SErb@,2,5,2,False,0,-6.047597364787227,6.047597364787227
33544,scherbeln,2,SErb@ln,2,7,2,False,0,-6.914095315538894,6.914095315538894
33545,Schere,2,Ser@,2,4,2,False,0,-4.323651505910007,4.323651505910007
33546,Scherenschleifer,4,Ser@nSlWf@r,4,11,4,False,0,-10.87989639110725,10.87989639110725
33547,Scherenschnitt,3,Ser@nSnIt,3,9,3,False,0,-9.994513830387447,9.994513830387447
33548,Scherer,2,Ser@r,2,5,2,False,0,-4.711122618205661,4.711122618205661
33549,Schererei,2,Ser@rW,3,6,3,False,0,-6.236504713946898,6.236504713946898
33550,Scherf,1,SErf,1,4,1,False,0,-5.709273577610964,5.709273577610964
33551,Scherflein,2,SErflWn,2,7,2,False,0,-6.936672398654304,6.936672398654304
33552,Scherge,1,SErg@,2,5,2,False,0,-6.814841579886272,6.814841579886272
33553,Schergendienst,3,SErg@ndinst,3,11,3,False,0,-10.655949669306414,10.655949669306414
33554,Scherkraft,2,Serkr&ft,2,8,2,False,0,-6.853493030596989,6.853493030596989
33555,Schermaschine,2,Serm&Sin@,4,9,4,False,0,-6.579179013303921,6.579179013303921
33556,Schermesser,2,SermEs@r,3,8,3,False,0,-7.944977740310332,7.944977740310332
33557,Scherwenzel,0,SErvEn=@l,3,9,3,False,0,-9.2765375677719,9.2765375677719
33558,Scherwolle,2,ServOl@,3,7,3,False,0,-7.404399505339086,7.404399505339086
33559,scherzen,1,SEr=@n,2,6,2,False,0,-5.544483142645776,5.544483142645776
33560,Scherz,1,SEr=,1,4,1,False,0,-4.879247461559379,4.879247461559379
33561,Scherzfrage,2,SEr=frag@,3,9,3,False,0,-7.886642356953558,7.886642356953558
33562,scherzhaft,2,SEr=h&ft,2,8,2,False,0,-6.890378998010095,6.890378998010095
33563,scherzweise,2,SErzvWz@,3,8,3,False,0,-8.155350697470082,8.155350697470082
33564,Scherzwort,2,SEr=vOrt,2,8,2,False,0,-7.488261143313304,7.488261143313304
33565,scheu,1,SX,1,2,1,False,1,-4.714715909755542,4.714715909755542
33566,scheuen,1,SX@n,2,4,2,False,0,-4.482893684905007,4.482893684905007
33567,Scheu,1,SX,1,2,1,False,1,-4.714715909755542,4.714715909755542
33568,scheuchen,1,SXx@n,2,5,2,False,0,-5.083817745560965,5.083817745560965
33569,Scheuche,2,SXx@,2,4,2,False,0,-5.401922506738703,5.401922506738703
33570,scheuern,1,SX@rn,2,5,2,False,0,-4.939112039326269,4.939112039326269
33571,Scheuerbesen,2,SX@rbez@n,4,9,4,False,0,-8.698866520347098,8.698866520347098
33572,Scheuerfrau,2,SX@rfrB,3,7,3,False,0,-8.68570855870756,8.68570855870756
33573,Scheuersand,2,SX@rz&nt,3,8,3,False,0,-8.396697496282407,8.396697496282407
33574,Scheuertuch,2,SX@rtux,3,7,3,False,0,-7.586957663960801,7.586957663960801
33575,Scheuklappe,2,SXkl&p@,3,7,3,False,0,-7.391110221347476,7.391110221347476
33576,Scheune,1,SXn@,2,4,2,False,0,-5.3872356540404,5.3872356540404
33577,Scheunendrescher,4,SXn@ndrES@r,4,11,4,False,0,-10.313011433651651,10.313011433651651
33578,Scheusal,2,SXzal,2,5,2,False,0,-5.367030920889602,5.367030920889602
33579,scheusslich,1,SXslIx,2,6,2,False,0,-5.07008397884472,5.07008397884472
33580,Scheusslichkeit,2,SXslIxkWt,3,9,3,False,0,-5.662215253776324,5.662215253776324
33581,Schi,1,Si,1,2,1,False,1,-4.70190273723964,4.70190273723964
33582,schichten,1,SIxt@n,2,6,2,False,0,-5.209286593076742,5.209286593076742
33583,Schicht,1,SIxt,1,4,1,False,0,-4.3394721616442835,4.3394721616442835
33584,Schichtarbeit,2,SIxt&rbWt,3,9,3,False,0,-7.947419327657073,7.947419327657073
33585,Schichtarbeiter,2,SIxt&rbWt@r,4,11,4,False,0,-8.910125333970377,8.910125333970377
33586,schichtenweise,3,SIxt@nvWz@,4,10,4,False,0,-7.716139164281314,7.716139164281314
33587,Schichtlohn,2,SIxtlon,2,7,2,False,0,-8.129629779228605,8.129629779228605
33588,Schichtwechsel,2,SIxtvEks@l,3,10,3,False,0,-9.361898987943919,9.361898987943919
33589,schichtweise,2,SIxtvWz@,3,8,3,False,0,-7.503873381491232,7.503873381491232
33590,schicken,1,SIk@n,2,5,2,False,0,-4.441126034045117,4.441126034045117
33591,schick,1,SIk,1,3,1,False,2,-4.409183134752035,4.409183134752035
33592,Schick,1,SIk,1,3,1,False,2,-4.409183134752035,4.409183134752035
33593,schicklich,2,SIklIx,2,6,2,False,0,-4.920260485265664,4.920260485265664
33594,Schicklichkeit,2,SIklIxkWt,3,9,3,False,0,-5.512391760197268,5.512391760197268
33595,Schicksal,2,SIkzal,2,6,2,False,0,-4.9507306187364755,4.9507306187364755
33596,schicksalhaft,2,SIkzalh&ft,3,10,3,False,0,-7.392304993943708,7.392304993943708
33597,schicksalsergeben,3,SIkzalsErgeb@n,5,14,5,False,0,-10.063220065783398,10.063220065783398
33598,Schicksalsfrage,3,SIkzalsfrag@,4,12,4,False,0,-9.035149841679793,9.035149841679793
33599,Schicksalsgefaehrte,3,SIkzalsg@f9rt@,5,14,4,False,0,-10.15560125254249,10.15560125254249
33600,Schicksalsgemeinschaft,3,SIkzalsg@mWnS&ft,5,16,5,False,0,-10.218829566977945,10.218829566977945
33601,Schicksalsglaube,3,SIkzalsglBb@,4,12,4,False,0,-9.752652131688263,9.752652131688263
33602,Schicksalsschlag,3,SIkzalsSlak,3,11,3,False,0,-8.083008689386693,8.083008689386693
33603,schicksalsschwanger,3,SIkzalsSv&N@r,4,13,4,False,0,-11.245391223963667,11.245391223963667
33604,Schicksalstragoedie,3,SIkzalstr&g7di@,6,15,5,False,0,-12.57324259627725,12.57324259627725
33605,schicksalsverbunden,3,SIkzalsfErbUnd@n,5,16,5,False,0,-11.399297571733566,11.399297571733566
33606,Schicksalswende,3,SIkzalsvEnd@,4,12,4,False,0,-9.433800245219025,9.433800245219025
33607,schieben,1,Sib@n,2,5,2,False,0,-4.647692601318661,4.647692601318661
33608,Schiebedach,3,Sib@d&x,3,7,3,False,0,-7.428750343616038,7.428750343616038
33609,Schiebedeckel,3,Sib@dEk@l,4,9,4,False,0,-8.913055645013076,8.913055645013076
33610,Schiebefenster,3,Sib@fEnst@r,4,11,4,False,0,-11.062596393249509,11.062596393249509
33611,Schieber,2,Sib@r,2,5,2,False,0,-5.709016777492103,5.709016777492103
33612,Schieberei,2,Sib@rW,3,6,3,False,0,-6.037583353359526,6.037583353359526
33613,Schiebetuer,3,Sib@tyr,3,7,3,False,0,-9.019658832131567,9.019658832131567
33614,Schiebung,2,SibUN,2,5,2,False,0,-4.7020141313131285,4.7020141313131285
33615,Schiedsgericht,3,Si=g@rIxt,3,9,3,False,0,-8.245637050183449,8.245637050183449
33616,Schiedsmann,3,Si=m&n,2,6,2,False,0,-6.596915910944817,6.596915910944817
33617,Schiedsrichter,3,Si=rIxt@r,3,9,3,False,0,-6.779527928980883,6.779527928980883
33618,schiedsrichterlich,2,Si=rIxt@rlIx,4,12,4,False,0,-8.170728714109746,8.170728714109746
33619,Schiedsrichterstuhl,2,Si=rIxt@rStul,4,13,4,False,0,-10.629146910488048,10.629146910488048
33620,schief,1,Sif,1,3,1,False,0,-4.456273565555018,4.456273565555018
33621,Schiefe,2,Sif@,2,4,2,False,0,-4.855893022641583,4.855893022641583
33622,schiefern,1,Sif@rn,2,6,2,False,0,-4.861421742452405,4.861421742452405
33623,Schiefer,1,Sif@r,2,5,2,False,0,-4.28056770252256,4.28056770252256
33624,Schieferbruch,2,Sif@rbrUx,3,9,3,False,0,-7.8170846311306,7.8170846311306
33625,Schieferdach,2,Sif@rd&x,3,8,3,False,0,-8.416527261206213,8.416527261206213
33626,Schiefergebirge,2,Sif@rg@bIrg@,5,12,5,False,0,-10.971210483180236,10.971210483180236
33627,schiefergrau,2,Sif@rgrB,3,8,3,False,0,-8.543010861402513,8.543010861402513
33628,Schieferstift,2,Sif@rStIft,3,10,3,False,0,-8.555422294287153,8.555422294287153
33629,Schiefertafel,2,Sif@rtaf@l,4,10,4,False,0,-9.334943590613308,9.334943590613308
33630,Schieferung,2,Sif@rUN,3,7,3,False,0,-5.166091968684029,5.166091968684029
33631,schiefgehen,2,Sifge@n,3,7,3,False,0,-6.067577431010834,6.067577431010834
33632,Schiefheit,2,SifhWt,2,6,2,False,0,-5.07027716365531,5.07027716365531
33633,schieflachen,2,Sifl&x@n,3,8,3,False,0,-6.689473143424488,6.689473143424488
33634,schieflaufen,2,SiflBf@n,3,8,3,False,0,-6.523381843043131,6.523381843043131
33635,schiefliegen,2,Siflig@n,3,8,3,False,0,-5.701498187915901,5.701498187915901
33636,schiefliegend,2,Siflig@nt,3,9,3,False,0,-6.729738646882972,6.729738646882972
33637,schieftreten,2,Siftret@n,3,9,3,False,0,-7.655764170204299,7.655764170204299
33638,schiefwinkelig,2,SifvINk@lIx,4,11,4,False,0,-8.648789510670547,8.648789510670547
33639,schielen,1,Sil@n,2,5,2,False,0,-5.189036170275051,5.189036170275051
33640,schielaeugig,3,SilXgIx,3,7,3,False,0,-5.363481168513302,5.363481168513302
33641,schienen,1,Sin@n,2,5,2,False,0,-4.968877913541755,4.968877913541755
33642,Schienbein,1,SinbWn,2,6,2,False,0,-7.020465364309236,7.020465364309236
33643,Schiene,1,Sin@,2,4,2,False,0,-4.143510049289831,4.143510049289831
33644,Schienenbahn,3,Sin@nban,3,8,3,False,0,-8.018245565322964,8.018245565322964
33645,Schienenfahrzeug,3,Sin@nfar=Xk,4,11,4,False,0,-10.339830600384271,10.339830600384271
33646,Schienenweg,3,Sin@nvek,3,8,3,False,0,-8.600371635583105,8.600371635583105
33647,schier,1,Sir,1,3,1,False,1,-5.614624290241094,5.614624290241094
33648,schieren,1,Sir@n,2,5,2,False,0,-4.333459731031564,4.333459731031564
33649,schier,1,Sir,1,3,1,False,1,-5.614624290241094,5.614624290241094
33650,schiessen,1,Sis@n,2,5,2,False,1,-4.0731454179540245,4.0731454179540245
33651,Schiessausbildung,2,SisBsbIldUN,4,11,4,False,0,-7.5792363980040545,7.5792363980040545
33652,Schiessbude,2,Sisbud@,3,7,3,False,0,-8.191227429586904,8.191227429586904
33653,Schiesseisen,2,SisWz@n,3,7,3,False,0,-6.2487805027330925,6.2487805027330925
33654,Schiessen,0,Sis@n,2,5,2,False,1,-4.0731454179540245,4.0731454179540245
33655,Schiesserei,2,Sis@rW,3,6,3,False,0,-6.164194834452352,6.164194834452352
33656,Schiessgewehr,2,Sisg@ver,3,8,3,False,0,-9.78685182823191,9.78685182823191
33657,Schiessplatz,2,Sispl&=,2,7,2,False,0,-7.038579683409348,7.038579683409348
33658,Schiesspulver,2,SispUlf@r,3,9,3,False,0,-6.910671770802509,6.910671770802509
33659,Schiessscharte,2,SisS&rt@,3,8,3,False,0,-8.274197947108993,8.274197947108993
33660,Schiessscheibe,2,SisSWb@,3,7,3,False,0,-6.7226386816579335,6.7226386816579335
33661,Schiesssport,2,SisSpOrt,2,8,2,False,0,-7.1212806065592265,7.1212806065592265
33662,Schiessstand,2,SisSt&nt,2,8,2,False,0,-7.159593538173538,7.159593538173538
33663,Schifahrer,3,Sifar@r,3,7,3,False,1,-6.296058322136529,6.296058322136529
33664,schiffen,1,SIf@n,2,5,2,False,0,-4.6472673347250195,4.6472673347250195
33665,Schiff,1,SIf,1,3,1,False,0,-3.603140627111187,3.603140627111187
33666,Schiffahrt,2,SIffart,2,7,2,False,0,-5.104734170172984,5.104734170172984
33667,Schiffahrtsgesellschaft,3,SIffar=g@zElS&ft,5,16,5,False,0,-10.612307418790648,10.612307418790648
33668,Schiffahrtslinie,3,SIffar=lini@,5,12,5,False,0,-9.881637072721066,9.881637072721066
33669,Schiffahrtsstrasse,3,SIffar=Stras@,4,13,4,False,0,-9.602191033893584,9.602191033893584
33670,Schiffahrtsweg,3,SIffar=vek,3,10,3,False,0,-8.909910905679121,8.909910905679121
33671,schiffbar,2,SIfbar,2,6,2,False,0,-5.063116739686364,5.063116739686364
33672,Schiffbarkeit,2,SIfbarkWt,3,9,3,False,0,-5.800054192291331,5.800054192291331
33673,Schiffbau,2,SIfbB,2,5,2,False,0,-5.548440102143176,5.548440102143176
33674,Schiffbruch,2,SIfbrUx,2,7,2,False,0,-5.507927051525904,5.507927051525904
33675,schiffbruechig,2,SIfbrYxIx,3,9,3,False,0,-6.030966981279536,6.030966981279536
33676,Schiffbruechige,2,SIfbrYxIg@,4,10,4,False,0,-8.06999805518748,8.06999805518748
33677,Schiffbruecke,2,SIfbrYk@,3,8,3,False,0,-6.929521955623372,6.929521955623372
33678,Schiffchen,2,SIfx@n,2,6,2,False,0,-4.67150820807284,4.67150820807284
33679,Schiffer,2,SIf@r,2,5,2,False,0,-4.6843533805587905,4.6843533805587905
33680,Schifferknoten,2,SIf@rknot@n,4,11,4,False,0,-9.49504562413128,9.49504562413128
33681,Schiffermuetze,2,SIf@rmY=@,4,9,4,False,0,-8.44510182157985,8.44510182157985
33682,Schiffsarzt,3,SIfsar=t,2,8,2,False,0,-6.514997315210501,6.514997315210501
33683,Schiffsbau,3,SIfsbB,2,6,2,False,0,-6.145506111035494,6.145506111035494
33684,Schiffsbesatzung,3,SIfsb@z&=UN,4,11,4,False,0,-9.808436604978827,9.808436604978827
33685,Schiffsbrief,3,SIfsbrif,2,8,2,False,0,-7.414649838835771,7.414649838835771
33686,Schiffseigner,3,SIfsWgn@r,3,9,3,False,0,-6.747404472054868,6.747404472054868
33687,Schiffsfahrt,3,SIfsfart,2,8,2,False,0,-6.840408295791255,6.840408295791255
33688,Schiffshalter,4,SIfsh<@r,3,8,2,False,0,-7.016289546346286,7.016289546346286
33689,Schiffsjournal,3,SIfsZUrnal,3,10,3,False,0,-7.984613237108154,7.984613237108154
33690,Schiffsjunge,3,SIfsjUN@,3,8,3,False,0,-6.5388864751259765,6.5388864751259765
33691,Schiffskapitaen,3,SIfsk&pit9n,4,11,3,False,0,-10.804453491336654,10.804453491336654
33692,Schiffskoch,3,SIfskOx,2,7,2,False,0,-7.291468397861452,7.291468397861452
33693,Schiffskoerper,3,SIfsk/rp@r,3,10,3,False,0,-6.413808185984413,6.413808185984413
33694,Schiffsladung,3,SIfsladUN,3,9,3,False,0,-6.614348547097983,6.614348547097983
33695,Schiffslast,3,SIfsl&st,2,8,2,False,0,-7.070384252478063,7.070384252478063
33696,Schiffsmakler,3,SIfsmakl@r,3,10,3,False,0,-8.638344893029839,8.638344893029839
33697,Schiffsmaschine,3,SIfsm&Sin@,4,10,4,False,0,-6.793975963120401,6.793975963120401
33698,Schiffsregister,3,SIfsregIst@r,4,12,4,False,0,-8.6832404671001,8.6832404671001
33699,Schiffsreise,3,SIfsrWz@,3,8,3,False,0,-6.440668467491648,6.440668467491648
33700,Schiffsrumpf,3,SIfsrUm8,2,8,2,False,0,-7.5448732791667545,7.5448732791667545
